id_in_group,direction,fill_quantity,profit,contract_price,contract_quantity,group_id,order_price,period,block,price_dev_from_contract,in_market_quantity,ce_price,format,time
5,sell,377.0,-208,6.0,400.0,5,9.0,13,4,3.0,200.0,6,CDA,T11-T20
6,sell,294.0,1592,3.0,300.0,5,9.3125,13,4,6.3125,300.0,6,CDA,T11-T20
7,sell,329.0,1200,5.0,400.0,5,6.1688311688311686,13,4,1.1688311688311686,400.0,6,CDA,T11-T20
8,sell,172.0,586,4.0,300.0,5,13.553191489361701,13,4,9.553191489361701,300.0,6,CDA,T11-T20
1,buy,309.0,3468,17.0,400.0,5,7.055944055944056,14,4,9.944055944055943,400.0,6,CDA,T11-T20
2,buy,390.0,2720,15.0,400.0,5,10.676470588235293,14,4,4.3235294117647065,400.0,6,CDA,T11-T20
3,buy,392.0,474,8.0,400.0,5,12.357142857142858,14,4,-4.357142857142858,400.0,6,CDA,T11-T20
4,buy,114.0,114,6.0,400.0,5,4.653465346534653,14,4,1.3465346534653468,0.0,6,CDA,T11-T20
5,sell,362.0,-374,6.0,400.0,5,7.846153846153846,14,4,1.8461538461538458,200.0,6,CDA,T11-T20
6,sell,236.0,901,3.0,300.0,5,9.461538461538462,14,4,6.461538461538462,300.0,6,CDA,T11-T20
7,sell,327.0,1200,5.0,400.0,5,6.393258426966292,14,4,1.393258426966292,400.0,6,CDA,T11-T20
8,sell,280.0,785,4.0,300.0,5,2.641304347826087,14,4,-1.358695652173913,300.0,6,CDA,T11-T20
1,buy,382.0,3838,17.0,400.0,5,7.454545454545454,15,4,9.545454545454547,400.0,6,CDA,T11-T20
2,buy,349.0,2502,15.0,400.0,5,11.474683544303797,15,4,3.5253164556962027,400.0,6,CDA,T11-T20
3,buy,386.0,264,8.0,400.0,5,12.328947368421053,15,4,-4.328947368421053,400.0,6,CDA,T11-T20
4,buy,38.0,38,6.0,400.0,5,5.0,15,4,1.0,0.0,6,CDA,T11-T20
5,sell,384.0,-28,6.0,400.0,5,5.927083333333333,15,4,-0.07291666666666696,200.0,6,CDA,T11-T20
6,sell,285.0,1556,3.0,300.0,5,8.282828282828282,15,4,5.282828282828282,300.0,6,CDA,T11-T20
7,sell,291.0,1102,5.0,400.0,5,6.89,15,4,1.8899999999999997,400.0,6,CDA,T11-T20
8,sell,195.0,379,4.0,300.0,5,19.0,15,4,15.0,300.0,6,CDA,T11-T20
1,buy,331.0,4266,17.0,400.0,5,6.10062893081761,16,4,10.89937106918239,400.0,6,CDA,T11-T20
2,buy,384.0,3108,15.0,400.0,5,8.669902912621358,16,4,6.3300970873786415,400.0,6,CDA,T11-T20
3,buy,400.0,439,8.0,400.0,5,10.257142857142858,16,4,-2.257142857142858,400.0,6,CDA,T11-T20
4,buy,22.0,22,6.0,400.0,5,5.0,16,4,1.0,0.0,6,CDA,T11-T20
5,sell,322.0,-692,6.0,400.0,5,5.0,16,4,-1.0,200.0,6,CDA,T11-T20
6,sell,300.0,1200,3.0,300.0,5,4.717391304347826,16,4,1.7173913043478262,300.0,6,CDA,T11-T20
7,sell,393.0,882,5.0,400.0,5,7.511111111111111,16,4,2.511111111111111,400.0,6,CDA,T11-T20
8,sell,122.0,209,4.0,300.0,5,7.222222222222222,16,4,3.2222222222222223,300.0,6,CDA,T11-T20
1,buy,6.0,166,14.0,400.0,5,7.0,17,5,7.0,200.0,14,CDA,T11-T20
2,buy,259.0,2272,16.0,300.0,5,8.857142857142858,17,5,7.142857142857142,300.0,14,CDA,T11-T20
3,buy,291.0,1353,17.0,300.0,5,16.86,17,5,0.14000000000000057,300.0,14,CDA,T11-T20
4,buy,300.0,2500,17.0,300.0,5,8.741935483870968,17,5,8.258064516129032,300.0,14,CDA,T11-T20
5,sell,378.0,-2314,14.0,400.0,5,8.49056603773585,17,5,-5.509433962264151,0.0,14,CDA,T11-T20
6,sell,0.0,0,11.0,300.0,5,15.83673469387755,17,5,4.836734693877551,300.0,14,CDA,T11-T20
7,sell,400.0,2800,4.0,400.0,5,3.0,17,5,-1.0,400.0,14,CDA,T11-T20
8,sell,78.0,372,3.0,400.0,5,9.48,17,5,6.48,400.0,14,CDA,T11-T20
1,buy,101.0,804,14.0,400.0,5,8.480519480519481,18,5,5.519480519480519,200.0,14,CDA,T11-T20
2,buy,299.0,2094,16.0,300.0,5,10.073825503355705,18,5,5.926174496644295,300.0,14,CDA,T11-T20
3,buy,239.0,317,17.0,300.0,5,14.666666666666666,18,5,2.333333333333334,300.0,14,CDA,T11-T20
4,buy,300.0,3100,17.0,300.0,5,6.666666666666666,18,5,10.333333333333334,300.0,14,CDA,T11-T20
5,sell,17.0,264,14.0,400.0,5,9.45045045045045,18,5,-4.54954954954955,0.0,14,CDA,T11-T20
6,sell,248.0,1144,11.0,300.0,5,11.957446808510639,18,5,0.9574468085106389,300.0,14,CDA,T11-T20
7,sell,400.0,1200,4.0,400.0,5,4.351648351648351,18,5,0.3516483516483513,400.0,14,CDA,T11-T20
8,sell,274.0,1050,3.0,400.0,5,8.868852459016393,18,5,5.868852459016393,400.0,14,CDA,T11-T20
1,buy,144.0,1176,14.0,400.0,5,8.497206703910615,19,5,5.502793296089385,200.0,14,CDA,T11-T20
2,buy,300.0,2400,16.0,300.0,5,13.806451612903226,19,5,2.193548387096774,300.0,14,CDA,T11-T20
3,buy,245.0,1723,17.0,300.0,5,11.666666666666666,19,5,5.333333333333334,300.0,14,CDA,T11-T20
4,buy,200.0,2000,17.0,300.0,5,7.213483146067416,19,5,9.786516853932584,300.0,14,CDA,T11-T20
5,sell,87.0,-348,14.0,400.0,5,9.044025157232705,19,5,-4.955974842767295,0.0,14,CDA,T11-T20
6,sell,31.0,93,11.0,300.0,5,14.0,19,5,3.0,300.0,14,CDA,T11-T20
7,sell,400.0,1400,4.0,400.0,5,4.301075268817204,19,5,0.30107526881720403,400.0,14,CDA,T11-T20
8,sell,371.0,1665,3.0,400.0,5,5.634146341463414,19,5,2.6341463414634143,400.0,14,CDA,T11-T20
1,buy,188.0,1517,14.0,400.0,5,9.114093959731544,20,5,4.8859060402684555,200.0,14,CDA,T11-T20
2,buy,283.0,1893,16.0,300.0,5,13.304347826086957,20,5,2.695652173913043,300.0,14,CDA,T11-T20
3,buy,293.0,1564,17.0,300.0,5,17.416666666666668,20,5,-0.41666666666666785,300.0,14,CDA,T11-T20
4,buy,300.0,3396,17.0,300.0,5,8.0,20,5,9.0,300.0,14,CDA,T11-T20
5,sell,63.0,-276,14.0,400.0,5,11.442105263157895,20,5,-2.5578947368421048,0.0,14,CDA,T11-T20
6,sell,228.0,396,11.0,300.0,5,13.7,20,5,2.6999999999999993,300.0,14,CDA,T11-T20
7,sell,400.0,1600,4.0,400.0,5,5.136842105263158,20,5,1.1368421052631579,400.0,14,CDA,T11-T20
8,sell,373.0,1042,3.0,400.0,5,7.0,20,5,4.0,400.0,14,CDA,T11-T20
