direction,cumulative_quantity,fill_quantity,ce_quantity,ce_price,cash,in_market_quantity,ce_profit,excess_profit,period,group,block,format,gross_profits_norm,order_num,order_price_low,order_price_high,order_quantity,order_rate,order_price_low_initial,order_price_high_initial,order_quantity_initial,max_quantity/rate_orders_sell,max_quantity/rate_orders_buy,rational_shares,no_trans,order_rate_initial
sell,958.5550198675152,959.82,1200.0,6.0,6073.639999999999,1200,1900.0,4173.64,13,9,4,Flow60,3.196652631578947,15,9.2,15.466666666666667,210.53333333333333,36.4,9.5,16.5,325.0,2,1,1936.2700000000027,10.0,31.25
buy,1195.5144195353782,1136.69,1200.0,6.0,3649.12,1200,8800.0,-5150.88,14,9,4,Flow60,0.41467272727272725,9,4.111111111111111,9.11111111111111,188.88888888888889,34.0,9.0,14.0,400.0,3,2,2218.2299999999996,13.0,43.5
sell,1195.5144195353782,1141.2,1200.0,6.0,7044.53,1200,1900.0,5144.53,14,9,4,Flow60,3.7076473684210525,14,10.428571428571429,15.857142857142858,208.78571428571428,45.857142857142854,10.0,17.0,312.5,3,2,2218.2299999999996,13.0,40.5
buy,1237.1059289120487,1218.49,1200.0,6.0,4327.139999999999,1200,8800.0,-4472.860000000001,15,9,4,Flow60,0.4917204545454545,12,3.8333333333333335,8.5,140.0,28.083333333333332,5.75,10.5,275.0,1,2,2266.110000000003,19.0,40.5
sell,1237.1059289120487,1242.58,1200.0,6.0,6279.49,1200,1900.0,4379.49,15,9,4,Flow60,3.3049947368421053,18,10.38888888888889,14.055555555555555,207.22222222222223,27.833333333333332,8.25,15.0,300.0,1,2,2266.110000000003,19.0,37.5
buy,891.6007390228824,934.89,1200.0,6.0,4032.73,1200,8800.0,-4767.27,16,9,4,Flow60,0.45826477272727273,9,3.4444444444444446,9.11111111111111,212.22222222222223,33.0,6.333333333333333,10.666666666666666,366.6666666666667,0,2,1792.5399999999993,11.0,48.0
sell,891.6007390228824,922.3,1200.0,6.0,5465.25,1200,1900.0,3565.25,16,9,4,Flow60,2.8764473684210525,18,9.722222222222221,15.11111111111111,191.16666666666666,29.77777777777778,7.5,15.0,340.0,0,2,1792.5399999999993,11.0,25.5
buy,1251.6131790458069,1103.24,1100.0,14.0,5978.76,1100,2400.0,3578.76,17,9,5,Flow60,2.49115,18,4.944444444444445,11.555555555555555,125.33333333333333,35.166666666666664,6.5,11.75,275.0,1,4,2043.5599999999977,18.0,38.75
sell,1251.6131790458069,1098.79,1100.0,14.0,5642.34,1100,9300.0,-3657.66,17,9,5,Flow60,0.6067032258064516,11,11.272727272727273,14.363636363636363,218.1818181818182,37.63636363636363,10.75,14.75,250.0,1,4,2043.5599999999977,18.0,37.5
buy,1204.0497480499632,1236.03,1100.0,14.0,5389.12,1100,2400.0,2989.12,18,9,5,Flow60,2.2454666666666667,10,5.2,12.5,199.7,47.7,6.75,12.5,275.0,3,3,2259.9400000000014,10.0,46.25
sell,1204.0497480499632,1231.21,1100.0,14.0,6156.66,1100,9300.0,-3143.34,18,9,5,Flow60,0.6620064516129032,15,12.0,16.0,209.06666666666666,34.333333333333336,10.0,15.0,350.0,3,3,2259.9400000000014,10.0,40.666666666666664
buy,1155.5396421845146,1143.44,1100.0,14.0,4787.96,1100,2400.0,2387.96,19,9,5,Flow60,1.9949833333333333,12,7.25,12.833333333333334,167.75,37.666666666666664,6.75,12.5,250.0,3,3,2133.3199999999993,9.0,36.75
sell,1155.5396421845146,1176.31,1100.0,14.0,6528.96,1100,9300.0,-2771.04,19,9,5,Flow60,0.7020387096774193,10,11.2,15.6,231.0,36.8,11.0,14.666666666666666,273.3333333333333,3,3,2133.3199999999993,9.0,36.0
buy,1256.2888928632415,1203.81,1100.0,14.0,4353.6,1100,2400.0,1953.6,20,9,5,Flow60,1.814,12,5.916666666666667,12.833333333333334,168.75,42.166666666666664,6.5,12.5,237.5,3,4,2335.979999999998,10.0,44.75
sell,1256.2888928632415,1208.7,1100.0,14.0,7344.61,1100,9300.0,-1955.3900000000003,20,9,5,Flow60,0.7897430107526882,10,11.2,14.7,212.7,38.8,10.333333333333334,13.333333333333334,266.6666666666667,3,4,2335.979999999998,10.0,39.666666666666664
buy,1053.4456240652066,1102.66,1100.0,14.0,5407.92,1100,2400.0,3007.92,1,10,1,Flow60,2.2533,15,6.8,12.066666666666666,151.33333333333334,12.866666666666667,7.0,11.666666666666666,200.0,0,0,1793.8899999999999,19.0,10.666666666666666
sell,1053.4456240652066,1106.12,1100.0,14.0,2025.98,1100,9300.0,-7274.02,1,10,1,Flow60,0.217847311827957,14,10.928571428571429,14.928571428571429,137.92857142857142,28.357142857142858,9.666666666666666,12.0,166.66666666666666,0,0,1793.8899999999999,19.0,30.666666666666668
buy,1018.629352144043,1074.66,1100.0,14.0,4951.0599999999995,1100,2400.0,2551.0599999999995,2,10,1,Flow60,2.0629416666666667,17,5.352941176470588,10.764705882352942,149.7058823529412,13.882352941176471,7.25,13.25,212.5,4,0,1804.7599999999993,29.0,17.25
sell,1018.629352144043,1051.95,1100.0,14.0,4490.35,1100,9300.0,-4809.65,2,10,1,Flow60,0.4828333333333334,22,10.5,15.363636363636363,123.4090909090909,33.31818181818182,12.5,17.0,100.0,4,0,1804.7599999999993,29.0,52.5
buy,942.1792773731996,1009.78,1100.0,14.0,4543.8,1100,2400.0,2143.8,3,10,1,Flow60,1.89325,11,7.0,12.090909090909092,150.0,13.363636363636363,8.25,13.75,225.0,2,0,1761.7200000000046,11.0,15.25
sell,942.1792773731996,980.6700000000001,1100.0,14.0,4660.58,1100,9300.0,-4639.42,3,10,1,Flow60,0.5011376344086022,24,11.625,15.833333333333334,97.91666666666667,27.25,6.333333333333333,12.333333333333334,100.0,2,0,1761.7200000000046,11.0,33.666666666666664
buy,1094.1973066205514,1067.78,1100.0,14.0,4947.73,1100,2400.0,2547.73,4,10,1,Flow60,2.0615541666666664,17,6.411764705882353,10.176470588235293,149.11764705882354,16.705882352941178,8.0,13.5,262.5,1,0,2016.3100000000031,14.0,20.5
sell,1094.1973066205514,1033.12,1100.0,14.0,5365.53,1100,9300.0,-3934.4700000000003,4,10,1,Flow60,0.5769387096774193,18,11.5,16.61111111111111,110.55555555555556,32.166666666666664,11.4,15.4,170.0,1,0,2016.3100000000031,14.0,35.6
buy,753.8864023272002,756.96,1200.0,6.0,4771.26,1200,8800.0,-4028.74,5,10,2,Flow60,0.5421886363636363,22,5.7272727272727275,8.363636363636363,197.72727272727272,14.0,9.0,11.333333333333334,283.3333333333333,2,0,1489.1,19.0,12.333333333333334
sell,753.8864023272002,762.81,1200.0,6.0,3751.6299999999997,1200,1900.0,1851.6299999999997,5,10,2,Flow60,1.9745421052631578,17,10.588235294117647,15.588235294117647,121.17647058823529,32.1764705882353,11.5,16.5,100.0,2,0,1489.1,19.0,52.5
buy,921.9246383490469,960.84,1200.0,6.0,5518.88,1200,8800.0,-3281.12,6,10,2,Flow60,0.6271454545454546,16,7.9375,9.8125,131.25,14.375,7.25,9.0,175.0,3,0,1829.6100000000013,9.0,11.25
sell,921.9246383490469,981.26,1200.0,6.0,4380.8099999999995,1200,1900.0,2480.81,6,10,2,Flow60,2.30568947368421,24,9.25,14.5,105.66666666666667,35.583333333333336,8.75,14.5,100.0,3,0,1829.6100000000013,9.0,43.25
buy,1192.2641813993982,1030.19,1200.0,6.0,6649.49,1200,8800.0,-2150.5099999999998,7,10,2,Flow60,0.7556238636363636,19,5.7368421052631575,8.789473684210526,126.84210526315789,15.368421052631579,7.4,9.8,160.0,3,0,2281.6000000000004,17.0,12.4
sell,1192.2641813993982,1030.3899999999999,1200.0,6.0,3597.56,1200,1900.0,1697.56,7,10,2,Flow60,1.8934526315789473,13,7.384615384615385,12.076923076923077,140.6153846153846,39.30769230769231,8.0,13.5,112.5,3,0,2281.6000000000004,17.0,41.75
buy,,1095.33,1200.0,6.0,5801.79,1200,8800.0,-2998.21,8,10,2,Flow60,0.6592943181818182,19,6.578947368421052,9.368421052631579,203.1578947368421,20.63157894736842,8.666666666666666,10.0,200.0,1,1,1835.8900000000008,9.0,28.666666666666668
sell,,1109.3400000000001,1200.0,6.0,4556.95,1200,1900.0,2656.95,8,10,2,Flow60,2.3983947368421052,8,8.0,10.75,175.0,37.5,8.0,10.5,200.0,1,1,1835.8900000000008,9.0,46.5
buy,1294.7375012813015,1225.83,1500.0,9.0,5080.92,1500,6900.0,-1819.0800000000002,9,10,3,Flow60,0.7363652173913043,18,7.611111111111111,11.11111111111111,122.77777777777777,16.444444444444443,8.0,11.75,225.0,4,0,2429.809999999999,22.0,15.25
sell,1294.7375012813015,1211.97,1500.0,9.0,6594.49,1500,6300.0,294.49000000000024,9,10,3,Flow60,1.0467444444444445,18,10.277777777777779,13.5,141.88888888888889,36.888888888888886,9.25,13.75,162.5,4,0,2429.809999999999,22.0,38.0
buy,1282.7904575580358,1380.6399999999999,1500.0,9.0,5983.719999999999,1500,6900.0,-916.2800000000003,10,10,3,Flow60,0.8672057971014492,16,6.5625,9.75,131.3125,21.5,8.333333333333334,10.333333333333334,166.66666666666666,1,1,2537.44,15.0,31.0
sell,1282.7904575580358,1395.19,1500.0,9.0,6499.63,1500,6300.0,199.63,10,10,3,Flow60,1.0316873015873016,11,9.818181818181818,12.818181818181818,177.0909090909091,34.0,8.75,12.0,237.5,1,1,2537.44,15.0,46.5
buy,1425.2145424879316,1492.72,1500.0,9.0,6137.13,1500,6900.0,-762.87,11,10,3,Flow60,0.8894391304347826,14,7.928571428571429,10.071428571428571,167.57142857142858,18.857142857142858,6.25,11.0,225.0,4,0,2865.399999999999,9.0,15.5
sell,1425.2145424879316,1486.17,1500.0,9.0,6967.969999999999,1500,6300.0,667.9699999999998,11,10,3,Flow60,1.106026984126984,16,10.375,13.3125,138.9375,36.0,8.5,12.75,200.0,4,0,2865.399999999999,9.0,53.0
buy,1115.9703918516325,1112.18,1500.0,9.0,4808.5,1500,6900.0,-2091.5,12,10,3,Flow60,0.6968840579710145,14,8.857142857142858,10.785714285714286,143.71428571428572,18.071428571428573,8.5,10.75,225.0,0,0,2122.4300000000003,8.0,14.75
sell,1115.9703918516325,1124.17,1500.0,9.0,5832.13,1500,6300.0,-467.87,12,10,3,Flow60,0.9257349206349207,14,10.285714285714286,14.214285714285714,176.42857142857142,34.57142857142857,10.0,12.5,212.5,0,0,2122.4300000000003,8.0,34.0
buy,1017.5437808660365,1004.73,1200.0,6.0,6363.95,1200,8800.0,-2436.0499999999997,13,10,4,Flow60,0.7231761363636363,20,3.8,6.55,139.05,19.25,5.333333333333333,7.666666666666667,133.33333333333334,3,0,1902.12,9.0,10.0
sell,1017.5437808660365,1013.53,1200.0,6.0,3673.1000000000004,1200,1900.0,1773.1000000000001,13,10,4,Flow60,1.9332105263157897,15,8.666666666666666,13.6,161.33333333333334,41.86666666666667,6.5,13.5,200.0,3,0,1902.12,9.0,34.0
buy,1100.2363707037416,981.8399999999999,1200.0,6.0,6128.7,1200,8800.0,-2671.2999999999997,14,10,4,Flow60,0.6964431818181818,13,5.153846153846154,7.538461538461538,149.07692307692307,19.307692307692307,6.0,8.0,166.66666666666666,5,0,2125.749999999999,7.0,18.0
sell,1100.2363707037416,966.15,1200.0,6.0,3602.79,1200,1900.0,1702.79,14,10,4,Flow60,1.8962052631578947,16,10.0,13.5625,139.75,39.75,8.0,11.0,125.0,5,0,2125.749999999999,7.0,47.0
buy,1057.7779533586042,1112.71,1200.0,6.0,6645.72,1200,8800.0,-2154.28,15,10,4,Flow60,0.7551954545454546,20,4.25,6.85,114.15,27.8,5.25,7.5,250.0,4,3,2071.020000000001,6.0,14.0
sell,1057.7779533586042,1097.63,1200.0,6.0,3836.4700000000003,1200,1900.0,1936.4699999999998,15,10,4,Flow60,2.0191947368421053,15,7.4,12.666666666666666,130.93333333333334,40.13333333333333,7.0,11.25,162.5,4,3,2071.020000000001,6.0,43.5
buy,1288.8906620099424,1293.87,1200.0,6.0,7103.92,1200,8800.0,-1696.0799999999997,16,10,4,Flow60,0.8072636363636364,12,5.583333333333333,8.25,135.08333333333334,13.666666666666666,6.333333333333333,8.0,200.0,1,0,2376.179999999999,11.0,9.0
sell,1288.8906620099424,1289.44,1200.0,6.0,3317.9900000000002,1200,1900.0,1417.9900000000002,16,10,4,Flow60,1.7463105263157896,15,7.066666666666666,12.466666666666667,160.86666666666667,38.06666666666667,7.0,9.666666666666666,300.0,1,0,2376.179999999999,11.0,53.666666666666664
buy,985.2335709547073,937.78,1100.0,14.0,5808.710000000001,1100,2400.0,3408.71,17,10,5,Flow60,2.4202958333333338,16,9.875,12.1875,151.1875,14.6875,12.0,13.666666666666666,133.33333333333334,1,0,1866.1399999999971,8.0,12.0
sell,985.2335709547073,957.5799999999999,1100.0,14.0,3943.08,1100,9300.0,-5356.92,17,10,5,Flow60,0.42398709677419355,12,12.166666666666666,15.833333333333334,175.0,35.833333333333336,12.0,15.5,275.0,1,0,1866.1399999999971,8.0,55.25
buy,,1127.0900000000001,1100.0,14.0,5073.5599999999995,1100,2400.0,2673.56,18,10,5,Flow60,2.113983333333333,15,10.8,12.6,154.13333333333333,18.133333333333333,9.0,11.75,225.0,6,0,2089.3899999999994,15.0,12.5
sell,,1123.8600000000001,1100.0,14.0,5233.07,1100,9300.0,-4066.9300000000003,18,10,5,Flow60,0.5626956989247311,11,10.909090909090908,14.818181818181818,183.54545454545453,41.63636363636363,11.0,15.0,266.6666666666667,6,0,2089.3899999999994,15.0,60.0
buy,956.2203573688645,908.9300000000001,1100.0,14.0,4326.61,1100,2400.0,1926.61,19,10,5,Flow60,1.8027541666666664,16,10.0625,12.5,151.375,19.1875,9.5,12.25,225.0,4,1,1855.09,26.0,11.75
sell,956.2203573688645,921.15,1100.0,14.0,5611.17,1100,9300.0,-3688.83,19,10,5,Flow60,0.6033516129032258,12,11.75,16.25,133.33333333333334,46.25,10.666666666666666,14.666666666666666,250.0,4,1,1855.09,26.0,42.0
buy,1291.5573570741528,1057.4,1100.0,14.0,4049.29,1100,2400.0,1649.29,20,10,5,Flow60,1.6872041666666666,15,11.6,14.066666666666666,139.6,18.466666666666665,10.333333333333334,13.5,183.33333333333334,4,0,2399.7,10.0,21.5
sell,1291.5573570741528,1060.05,1100.0,14.0,6293.3,1100,9300.0,-3006.7,20,10,5,Flow60,0.6766989247311828,11,11.545454545454545,15.727272727272727,141.8181818181818,46.09090909090909,10.75,15.0,262.5,4,0,2399.7,10.0,46.25
