period,block,group,interval,ppi,group_id
3,1,Flow608,24,1.3567466812147666,8
4,1,Flow608,1,5.0,8
4,1,Flow608,2,5.0,8
4,1,Flow608,3,0.17317290552584685,8
4,1,Flow608,4,0.34531450577663714,8
4,1,Flow608,5,1.6575757575757581,8
4,1,Flow608,6,0.13510672334201734,8
4,1,Flow608,7,1.8928571428571428,8
4,1,Flow608,8,1.3428571428571427,8
4,1,Flow608,9,0.19548872180451093,8
4,1,Flow608,10,1.5494897959183676,8
4,1,Flow608,11,1.5494897959183676,8
4,1,Flow608,12,0.10263157894736841,8
4,1,Flow608,13,0.10263157894736841,8
4,1,Flow608,14,2.3,8
4,1,Flow608,15,3.3535714285714286,8
4,1,Flow608,16,0.783376714994648,8
4,1,Flow608,17,0.783376714994648,8
4,1,Flow608,18,2.9660649995134767,8
4,1,Flow608,19,4.3,8
4,1,Flow608,20,0.8833333333333333,8
4,1,Flow608,21,1.4249084249084247,8
4,1,Flow608,22,1.4249084249084247,8
4,1,Flow608,23,1.4249084249084247,8
4,1,Flow608,24,1.4249084249084247,8
5,2,Flow608,1,5.0,8
5,2,Flow608,2,5.0,8
5,2,Flow608,3,0.16666666666666696,8
5,2,Flow608,4,0.4750000000000001,8
5,2,Flow608,5,0.28333333333333366,8
5,2,Flow608,6,0.21557355284121105,8
5,2,Flow608,7,0.21557355284121105,8
5,2,Flow608,8,0.24090198123044848,8
5,2,Flow608,9,0.6136363636363638,8
5,2,Flow608,10,0.42613636363636376,8
5,2,Flow608,11,0.5409461462450593,8
5,2,Flow608,12,0.696969696969697,8
5,2,Flow608,13,0.48876811594202896,8
5,2,Flow608,14,0.25759999251693055,8
5,2,Flow608,15,1.6016949152542372,8
5,2,Flow608,16,0.3275013668671405,8
5,2,Flow608,17,0.23631029986962204,8
5,2,Flow608,18,0.2528210413803633,8
5,2,Flow608,19,0.4726817042606517,8
5,2,Flow608,20,0.4537486821831156,8
5,2,Flow608,21,0.4537486821831156,8
5,2,Flow608,22,0.46186074582300973,8
5,2,Flow608,23,0.4871926815323042,8
5,2,Flow608,24,0.43199999999999994,8
6,2,Flow608,1,5.0,8
6,2,Flow608,2,4.3,8
6,2,Flow608,3,1.3863636363636362,8
6,2,Flow608,4,0.12721245761320477,8
6,2,Flow608,5,0.2279569892473119,8
6,2,Flow608,6,0.2279569892473119,8
6,2,Flow608,7,0.12350883381838473,8
6,2,Flow608,8,0.24464111157659563,8
6,2,Flow608,9,0.364186327888687,8
6,2,Flow608,10,0.16630178178125377,8
6,2,Flow608,11,0.16630178178125377,8
6,2,Flow608,12,0.5373236677115986,8
6,2,Flow608,13,1.2954545454545454,8
6,2,Flow608,14,0.12463741841914433,8
6,2,Flow608,15,0.11695960776647407,8
6,2,Flow608,16,0.1528079602801844,8
6,2,Flow608,17,0.12463741841914433,8
6,2,Flow608,18,0.17023809523809508,8
6,2,Flow608,19,3.553571428571429,8
6,2,Flow608,20,0.35357142857142865,8
6,2,Flow608,21,0.35357142857142865,8
6,2,Flow608,22,0.35357142857142865,8
6,2,Flow608,23,0.40000000000000013,8
6,2,Flow608,24,0.37142857142857144,8
7,2,Flow608,1,5.0,8
7,2,Flow608,2,0.33171212536751793,8
7,2,Flow608,3,1.2949453551912535,8
7,2,Flow608,4,0.13589743589743608,8
7,2,Flow608,5,0.16929824561403484,8
7,2,Flow608,6,0.22997366196198232,8
7,2,Flow608,7,0.25632591093117396,8
7,2,Flow608,8,0.3210874240890689,8
7,2,Flow608,9,0.251071405573724,8
7,2,Flow608,10,0.30808080808080796,8
7,2,Flow608,11,0.36190476190476173,8
7,2,Flow608,12,0.36190476190476173,8
7,2,Flow608,13,0.2612903225806451,8
7,2,Flow608,14,0.37857142857142856,8
7,2,Flow608,15,0.21461794019933556,8
7,2,Flow608,16,0.21461794019933556,8
7,2,Flow608,17,0.1684762822572008,8
7,2,Flow608,18,0.12316762268961101,8
7,2,Flow608,19,0.13964771192164793,8
7,2,Flow608,20,0.1356795729764182,8
7,2,Flow608,21,0.1166666666666667,8
7,2,Flow608,22,0.41666666666666674,8
7,2,Flow608,23,0.41666666666666674,8
7,2,Flow608,24,0.08860776767924916,8
8,2,Flow608,1,5.0,8
8,2,Flow608,2,1.4843358395989974,8
8,2,Flow608,3,0.49624060150375904,8
8,2,Flow608,4,0.3241758241758246,8
8,2,Flow608,5,0.31349206349206304,8
8,2,Flow608,6,0.2333333333333334,8
8,2,Flow608,7,0.16676954732510296,8
8,2,Flow608,8,0.24874686716791983,8
8,2,Flow608,9,0.2674484434436346,8
8,2,Flow608,10,0.33529411764705874,8
8,2,Flow608,11,0.26529738981600337,8
8,2,Flow608,12,0.22930998540754666,8
8,2,Flow608,13,0.2891111111111109,8
8,2,Flow608,14,0.23512195121951196,8
8,2,Flow608,15,0.2617886178861788,8
8,2,Flow608,16,0.2617886178861788,8
8,2,Flow608,17,0.261788617886179,8
8,2,Flow608,18,0.22960742771684917,8
8,2,Flow608,19,1.6166666666666667,8
8,2,Flow608,20,1.6166666666666667,8
8,2,Flow608,21,0.22845528455284536,8
8,2,Flow608,22,0.22845528455284536,8
8,2,Flow608,23,0.22845528455284536,8
8,2,Flow608,24,0.22845528455284536,8
9,3,Flow608,1,5.0,8
9,3,Flow608,2,5.0,8
9,3,Flow608,3,0.1333333333333333,8
9,3,Flow608,4,0.1313008130081299,8
9,3,Flow608,5,0.1126304801670146,8
9,3,Flow608,6,0.1126304801670146,8
9,3,Flow608,7,0.3028139609462759,8
9,3,Flow608,8,0.8281426829055948,8
9,3,Flow608,9,0.1702380952380952,8
9,3,Flow608,10,0.32352941176470607,8
9,3,Flow608,11,0.41625615763546775,8
9,3,Flow608,12,0.41625615763546775,8
9,3,Flow608,13,0.6870272878827761,8
9,3,Flow608,14,0.7001418686122933,8
9,3,Flow608,15,0.3163265306122449,8
9,3,Flow608,16,4.016666666666667,8
9,3,Flow608,17,2.6861702127659575,8
9,3,Flow608,18,0.7946741956410104,8
9,3,Flow608,19,0.3561859732072499,8
9,3,Flow608,20,0.3561859732072499,8
9,3,Flow608,21,0.8537037037037036,8
9,3,Flow608,22,0.8537037037037036,8
9,3,Flow608,23,0.8537037037037036,8
9,3,Flow608,24,1.612121212121212,8
10,3,Flow608,1,5.0,8
10,3,Flow608,2,2.6538461538461537,8
10,3,Flow608,3,2.794478527607362,8
10,3,Flow608,4,0.2081290849673203,8
10,3,Flow608,5,0.4097326261857068,8
10,3,Flow608,6,0.39462219409651,8
10,3,Flow608,7,0.4097326261857068,8
10,3,Flow608,8,0.4533748361730012,8
10,3,Flow608,9,0.6697662601626015,8
10,3,Flow608,10,1.8332512315270937,8
10,3,Flow608,11,1.8,8
10,3,Flow608,12,0.39482758620689684,8
10,3,Flow608,13,0.3704686118479219,8
10,3,Flow608,14,1.9719335772586548,8
10,3,Flow608,15,1.9118150547513428,8
10,3,Flow608,16,1.1684843844525101,8
10,3,Flow608,17,1.1684843844525101,8
10,3,Flow608,18,1.566341780376868,8
10,3,Flow608,19,3.4241071428571432,8
10,3,Flow608,20,4.578947368421053,8
10,3,Flow608,21,1.8526014463640015,8
10,3,Flow608,22,0.43939393939393945,8
10,3,Flow608,23,0.28787878787878785,8
10,3,Flow608,24,1.4969093293982623,8
11,3,Flow608,1,5.0,8
11,3,Flow608,2,1.2666666666666666,8
11,3,Flow608,3,0.1626028649801894,8
11,3,Flow608,4,0.20740740740740748,8
11,3,Flow608,5,0.12974910394265238,8
11,3,Flow608,6,0.23498817966903052,8
11,3,Flow608,7,0.15209235209235206,8
11,3,Flow608,8,0.16047157768266107,8
11,3,Flow608,9,0.08017931384228216,8
11,3,Flow608,10,0.15374149659863967,8
11,3,Flow608,11,0.14972677595628414,8
11,3,Flow608,12,0.21666666666666656,8
11,3,Flow608,13,2.6555555555555554,8
11,3,Flow608,14,2.6555555555555554,8
11,3,Flow608,15,0.8585858585858586,8
11,3,Flow608,16,0.8927738927738926,8
11,3,Flow608,17,0.30657800143781466,8
11,3,Flow608,18,1.7537303705066862,8
11,3,Flow608,19,1.7537303705066862,8
11,3,Flow608,20,0.4378790812585276,8
11,3,Flow608,21,1.799184149184149,8
11,3,Flow608,22,0.8102766798418974,8
11,3,Flow608,23,0.8102766798418974,8
11,3,Flow608,24,0.8363636363636364,8
12,3,Flow608,1,5.0,8
12,3,Flow608,2,1.4333333333333331,8
12,3,Flow608,3,3.098826700977239,8
12,3,Flow608,4,2.1166666666666667,8
12,3,Flow608,5,0.7984615384615381,8
12,3,Flow608,6,0.2958385238243537,8
12,3,Flow608,7,0.233557544907826,8
12,3,Flow608,8,0.233557544907826,8
12,3,Flow608,9,0.13526986115460904,8
12,3,Flow608,10,0.4344544095665168,8
12,3,Flow608,11,0.5981877640005449,8
12,3,Flow608,12,0.22596899224806233,8
12,3,Flow608,13,0.22596899224806233,8
12,3,Flow608,14,0.22596899224806233,8
12,3,Flow608,15,0.22596899224806233,8
12,3,Flow608,16,0.40311133560892465,8
12,3,Flow608,17,0.22596899224806233,8
12,3,Flow608,18,0.22596899224806233,8
12,3,Flow608,19,0.37908496732026165,8
12,3,Flow608,20,0.8198804185351269,8
12,3,Flow608,21,0.8198804185351269,8
12,3,Flow608,22,0.34949961508852945,8
12,3,Flow608,23,0.34949961508852945,8
12,3,Flow608,24,0.34949961508852945,8
13,4,Flow608,1,5.0,8
13,4,Flow608,2,0.18333333333333313,8
13,4,Flow608,3,0.23666067146282965,8
13,4,Flow608,4,0.4658273381294964,8
13,4,Flow608,5,0.4175177219752493,8
13,4,Flow608,6,0.677506775067751,8
13,4,Flow608,7,0.6775067750677508,8
13,4,Flow608,8,0.15969498910675428,8
13,4,Flow608,9,0.4098727894393257,8
13,4,Flow608,10,0.447833065810594,8
13,4,Flow608,11,0.447833065810594,8
13,4,Flow608,12,0.23731149676379726,8
13,4,Flow608,13,0.3020703686980717,8
13,4,Flow608,14,0.19851405210222417,8
13,4,Flow608,15,0.3020703686980717,8
13,4,Flow608,16,0.37105988541779245,8
13,4,Flow608,17,0.37105988541779245,8
13,4,Flow608,18,0.32586206896551717,8
13,4,Flow608,19,0.19218375466429438,8
13,4,Flow608,20,1.0553191489361702,8
13,4,Flow608,21,0.25,8
13,4,Flow608,22,0.25,8
13,4,Flow608,23,0.25,8
13,4,Flow608,24,0.25,8
14,4,Flow608,1,5.0,8
14,4,Flow608,2,1.133333333333333,8
14,4,Flow608,3,0.38912960367019234,8
14,4,Flow608,4,0.38912960367019234,8
14,4,Flow608,5,0.38912960367019234,8
14,4,Flow608,6,0.16215302464562908,8
14,4,Flow608,7,0.2290628706998814,8
14,4,Flow608,8,0.2290628706998814,8
14,4,Flow608,9,0.2333333333333334,8
14,4,Flow608,10,0.2333333333333334,8
14,4,Flow608,11,0.2333333333333334,8
14,4,Flow608,12,0.2333333333333334,8
14,4,Flow608,13,1.0913461538461542,8
14,4,Flow608,14,1.0913461538461542,8
14,4,Flow608,15,1.0913461538461542,8
14,4,Flow608,16,1.0913461538461542,8
14,4,Flow608,17,1.0913461538461542,8
14,4,Flow608,18,1.7884615384615385,8
14,4,Flow608,19,1.7884615384615385,8
14,4,Flow608,20,0.09401709401709413,8
14,4,Flow608,21,0.153225806451613,8
14,4,Flow608,22,0.1499999999999999,8
14,4,Flow608,23,0.1499999999999999,8
14,4,Flow608,24,0.321794871794872,8
15,4,Flow608,1,5.0,8
15,4,Flow608,2,0.5848623155332422,8
15,4,Flow608,3,0.4727192982456139,8
15,4,Flow608,4,0.18655303030303005,8
15,4,Flow608,5,0.2366666666666668,8
15,4,Flow608,6,0.794642857142857,8
15,4,Flow608,7,0.151423532375913,8
15,4,Flow608,8,0.3770433546552949,8
15,4,Flow608,9,0.3771428571428572,8
15,4,Flow608,10,0.377142857142857,8
15,4,Flow608,11,0.4056417024084462,8
15,4,Flow608,12,0.2902702702702702,8
15,4,Flow608,13,0.18528925619834724,8
15,4,Flow608,14,0.19862258953168022,8
15,4,Flow608,15,0.28903702630244177,8
15,4,Flow608,16,0.3904761904761904,8
15,4,Flow608,17,0.3904761904761904,8
15,4,Flow608,18,0.3120442959219514,8
15,4,Flow608,19,0.2658914728682169,8
15,4,Flow608,20,1.0558781763826608,8
15,4,Flow608,21,1.0558781763826608,8
15,4,Flow608,22,0.5755579264839703,8
15,4,Flow608,23,0.12916666666666665,8
15,4,Flow608,24,0.050000000000000044,8
16,4,Flow608,1,5.0,8
16,4,Flow608,2,2.5166666666666666,8
16,4,Flow608,3,0.11092896174863398,8
16,4,Flow608,4,0.2552013422818793,8
16,4,Flow608,5,0.41233766233766245,8
16,4,Flow608,6,0.2408450704225351,8
16,4,Flow608,7,0.3583333333333336,8
16,4,Flow608,8,0.24394736842105247,8
16,4,Flow608,9,0.24394736842105247,8
16,4,Flow608,10,0.14751879699248116,8
16,4,Flow608,11,0.14751879699248116,8
16,4,Flow608,12,0.14751879699248138,8
16,4,Flow608,13,0.2384595635430038,8
16,4,Flow608,14,0.32052392292704046,8
16,4,Flow608,15,0.3629530668602161,8
16,4,Flow608,16,0.32735961768219846,8
16,4,Flow608,17,0.32735961768219846,8
16,4,Flow608,18,2.65,8
16,4,Flow608,19,2.65,8
16,4,Flow608,20,2.65,8
16,4,Flow608,21,0.14254079254079266,8
16,4,Flow608,22,0.14254079254079266,8
16,4,Flow608,23,0.14254079254079266,8
16,4,Flow608,24,0.23888888888888893,8
17,5,Flow608,1,5.0,8
17,5,Flow608,2,3.6538461538461537,8
17,5,Flow608,3,0.5942760942760943,8
17,5,Flow608,4,1.7988351254480288,8
17,5,Flow608,5,1.7988351254480288,8
17,5,Flow608,6,0.4713396877594107,8
17,5,Flow608,7,0.4713396877594107,8
17,5,Flow608,8,0.5454545454545454,8
17,5,Flow608,9,0.79020979020979,8
17,5,Flow608,10,1.2358133669609082,8
17,5,Flow608,11,0.1972677595628416,8
17,5,Flow608,12,0.6328146707418729,8
17,5,Flow608,13,0.6488866733133931,8
17,5,Flow608,14,0.6328146707418729,8
17,5,Flow608,15,0.6488866733133931,8
17,5,Flow608,16,0.32357473035439144,8
17,5,Flow608,17,0.7469258889996677,8
17,5,Flow608,18,0.2508474576271187,8
17,5,Flow608,19,0.2905533399800597,8
17,5,Flow608,20,0.2508474576271187,8
17,5,Flow608,21,0.2508474576271187,8
17,5,Flow608,22,0.2508474576271187,8
17,5,Flow608,23,0.2508474576271187,8
17,5,Flow608,24,0.2508474576271187,8
18,5,Flow608,1,5.0,8
18,5,Flow608,2,2.6923076923076925,8
18,5,Flow608,3,0.4819805243445692,8
18,5,Flow608,4,0.4819805243445692,8
18,5,Flow608,5,0.10049751243781113,8
18,5,Flow608,6,0.583333333333333,8
18,5,Flow608,7,0.583333333333333,8
18,5,Flow608,8,0.583333333333333,8
18,5,Flow608,9,0.23558052434456922,8
18,5,Flow608,10,0.23558052434456922,8
18,5,Flow608,11,0.15000000000000036,8
18,5,Flow608,12,0.23558052434456922,8
18,5,Flow608,13,0.7167399446344245,8
18,5,Flow608,14,0.7167399446344245,8
18,5,Flow608,15,0.7528433945756783,8
18,5,Flow608,16,0.1649880974180551,8
18,5,Flow608,17,0.11723163841807915,8
18,5,Flow608,18,0.2959509434505274,8
18,5,Flow608,19,0.33364354543497,8
18,5,Flow608,20,0.316222634941143,8
18,5,Flow608,21,0.12552854122621548,8
18,5,Flow608,22,0.4547253323163889,8
18,5,Flow608,23,0.3656252169385632,8
18,5,Flow608,24,0.3656252169385632,8
19,5,Flow608,1,5.0,8
19,5,Flow608,2,1.2212121212121212,8
19,5,Flow608,3,0.15574256252222352,8
19,5,Flow608,4,0.08856742065579493,8
19,5,Flow608,5,0.08856742065579493,8
19,5,Flow608,6,0.1018041517226389,8
19,5,Flow608,7,0.1018041517226389,8
19,5,Flow608,8,0.09208280878444519,8
19,5,Flow608,9,0.675825961364867,8
19,5,Flow608,10,2.216606498194946,8
19,5,Flow608,11,2.216606498194946,8
19,5,Flow608,12,0.24993983152827903,8
19,5,Flow608,13,0.18747347491931032,8
19,5,Flow608,14,0.24993983152827903,8
19,5,Flow608,15,0.24993983152827903,8
19,5,Flow608,16,0.24993983152827903,8
19,5,Flow608,17,0.447126436781609,8
19,5,Flow608,18,0.1681647940074904,8
19,5,Flow608,19,0.7613794482902563,8
19,5,Flow608,20,0.7230667547918044,8
19,5,Flow608,21,0.1681647940074904,8
19,5,Flow608,22,0.1681647940074904,8
19,5,Flow608,23,0.2333333333333334,8
19,5,Flow608,24,0.2333333333333334,8
20,5,Flow608,1,5.0,8
20,5,Flow608,2,2.1818181818181817,8
20,5,Flow608,3,0.13678160919540217,8
20,5,Flow608,4,0.12011494252873556,8
20,5,Flow608,5,0.5142717833993,8
20,5,Flow608,6,0.38253695430014645,8
20,5,Flow608,7,0.12042253521126778,8
20,5,Flow608,8,0.2946277795200336,8
20,5,Flow608,9,0.38900561015098445,8
20,5,Flow608,10,0.33259311610375386,8
20,5,Flow608,11,0.11250000000000027,8
20,5,Flow608,12,0.11250000000000027,8
20,5,Flow608,13,0.22688172043010768,8
20,5,Flow608,14,0.11249999999999982,8
20,5,Flow608,15,0.1499999999999999,8
20,5,Flow608,16,0.3334505541346977,8
20,5,Flow608,17,0.32712773515203253,8
20,5,Flow608,18,0.4204301075268817,8
20,5,Flow608,19,0.3379442973150728,8
20,5,Flow608,20,0.3379442973150728,8
20,5,Flow608,21,0.4169483470116382,8
20,5,Flow608,22,0.5913647342995167,8
20,5,Flow608,23,1.8209357691186474,8
20,5,Flow608,24,1.827536231884058,8
1,1,Flow609,1,5.0,9
1,1,Flow609,2,5.0,9
1,1,Flow609,3,2.1297297297297297,9
1,1,Flow609,4,0.21740662438336855,9
1,1,Flow609,5,0.21740662438336855,9
1,1,Flow609,6,0.21740662438336855,9
1,1,Flow609,7,0.21740662438336855,9
1,1,Flow609,8,0.21740662438336855,9
1,1,Flow609,9,0.5300366300366304,9
1,1,Flow609,10,0.4119047619047622,9
1,1,Flow609,11,0.22773536895674296,9
1,1,Flow609,12,0.2630522088353411,9
1,1,Flow609,13,0.6904761904761902,9
1,1,Flow609,14,0.41176470588235325,9
1,1,Flow609,15,0.41176470588235325,9
1,1,Flow609,16,0.41176470588235325,9
1,1,Flow609,17,0.41176470588235325,9
1,1,Flow609,18,3.0,9
1,1,Flow609,19,0.10588235294117654,9
1,1,Flow609,20,0.10588235294117654,9
1,1,Flow609,21,0.10588235294117654,9
1,1,Flow609,22,0.10588235294117654,9
1,1,Flow609,23,0.10588235294117654,9
1,1,Flow609,24,1.6503267973856208,9
2,1,Flow609,1,5.0,9
2,1,Flow609,2,5.0,9
2,1,Flow609,3,2.517543859649123,9
2,1,Flow609,4,0.20238095238095255,9
2,1,Flow609,5,0.20238095238095255,9
2,1,Flow609,6,0.937229437229437,9
2,1,Flow609,7,0.937229437229437,9
2,1,Flow609,8,0.22222222222222188,9
2,1,Flow609,9,0.23383838383838418,9
2,1,Flow609,10,0.22455737920195906,9
2,1,Flow609,11,0.9497434297205469,9
2,1,Flow609,12,0.8213285055390318,9
2,1,Flow609,13,1.3257575757575757,9
2,1,Flow609,14,1.3257575757575757,9
2,1,Flow609,15,1.3257575757575757,9
2,1,Flow609,16,0.6627140974967065,9
2,1,Flow609,17,0.6663379132944351,9
2,1,Flow609,18,0.7147851182633795,9
2,1,Flow609,19,0.5340220226657597,9
2,1,Flow609,20,0.5340220226657597,9
2,1,Flow609,21,0.5971329125125364,9
2,1,Flow609,22,0.6768430574400726,9
2,1,Flow609,23,0.2004268879268878,9
2,1,Flow609,24,0.23095467143086168,9
3,1,Flow609,1,5.0,9
3,1,Flow609,2,2.0784313725490198,9
3,1,Flow609,3,2.0784313725490198,9
3,1,Flow609,4,0.15705063950924192,9
3,1,Flow609,5,0.18047218887555028,9
3,1,Flow609,6,0.16117368933388931,9
3,1,Flow609,7,0.16117368933388931,9
3,1,Flow609,8,0.5784313725490198,9
3,1,Flow609,9,0.5784313725490198,9
3,1,Flow609,10,0.5784313725490198,9
3,1,Flow609,11,0.4203612479474552,9
3,1,Flow609,12,0.5784313725490198,9
3,1,Flow609,13,0.5784313725490198,9
3,1,Flow609,14,0.32512725996138325,9
3,1,Flow609,15,0.16555777334220467,9
3,1,Flow609,16,0.16884531590413943,9
3,1,Flow609,17,0.25495334402104675,9
3,1,Flow609,18,0.3091315586063481,9
3,1,Flow609,19,0.3091315586063481,9
3,1,Flow609,20,0.24510440928508137,9
3,1,Flow609,21,0.3091315586063481,9
3,1,Flow609,22,0.3091315586063481,9
3,1,Flow609,23,0.3091315586063481,9
3,1,Flow609,24,0.3091315586063481,9
4,1,Flow609,1,5.0,9
4,1,Flow609,2,5.0,9
4,1,Flow609,3,2.0701754385964914,9
4,1,Flow609,4,0.18878820184790301,9
4,1,Flow609,5,0.40174129353233834,9
4,1,Flow609,6,0.19482074443837671,9
4,1,Flow609,7,0.18878820184790346,9
4,1,Flow609,8,0.18878820184790346,9
4,1,Flow609,9,0.18878820184790346,9
4,1,Flow609,10,0.13374906290465471,9
4,1,Flow609,11,0.13374906290465471,9
4,1,Flow609,12,0.13374906290465471,9
4,1,Flow609,13,0.13374906290465471,9
4,1,Flow609,14,0.13374906290465471,9
4,1,Flow609,15,0.12183781621837797,9
4,1,Flow609,16,0.29138988197074633,9
4,1,Flow609,17,0.3500360490266763,9
4,1,Flow609,18,0.17882488859547774,9
4,1,Flow609,19,0.3991228070175441,9
4,1,Flow609,20,0.12037037037037068,9
4,1,Flow609,21,0.3408662900188322,9
4,1,Flow609,22,0.24477019392273647,9
4,1,Flow609,23,0.20330330330330293,9
4,1,Flow609,24,0.2777777777777777,9
5,2,Flow609,1,5.0,9
5,2,Flow609,2,3.537037037037037,9
5,2,Flow609,3,0.6926406926406927,9
5,2,Flow609,4,0.5819506918139732,9
5,2,Flow609,5,0.17192760942760943,9
5,2,Flow609,6,0.17192760942760943,9
5,2,Flow609,7,0.15309059059059038,9
5,2,Flow609,8,0.15309059059059038,9
5,2,Flow609,9,0.15309059059059038,9
5,2,Flow609,10,0.1948790896159318,9
5,2,Flow609,11,0.1948790896159318,9
5,2,Flow609,12,0.1948790896159318,9
5,2,Flow609,13,0.21371610845295042,9
5,2,Flow609,14,0.21371610845295042,9
5,2,Flow609,15,0.21371610845295042,9
5,2,Flow609,16,0.43530701754385914,9
5,2,Flow609,17,0.42280701754385985,9
5,2,Flow609,18,0.4228070175438594,9
5,2,Flow609,19,0.4228070175438594,9
5,2,Flow609,20,0.33930186290468445,9
5,2,Flow609,21,0.9556937585261973,9
5,2,Flow609,22,0.9498277347114554,9
5,2,Flow609,23,0.8433876631551047,9
5,2,Flow609,24,0.8433876631551047,9
6,2,Flow609,1,5.0,9
6,2,Flow609,2,3.518181818181818,9
6,2,Flow609,3,0.33653846153846123,9
6,2,Flow609,4,0.18993352326685642,9
6,2,Flow609,5,0.16699155295646495,9
6,2,Flow609,6,0.16699155295646495,9
6,2,Flow609,7,0.19298245614035103,9
6,2,Flow609,8,0.7765200708382527,9
6,2,Flow609,9,0.7538961038961038,9
6,2,Flow609,10,2.2857142857142856,9
6,2,Flow609,11,0.40874845147904026,9
6,2,Flow609,12,0.41071428571428603,9
6,2,Flow609,13,0.5096153846153846,9
6,2,Flow609,14,0.5096153846153846,9
6,2,Flow609,15,0.5096153846153846,9
6,2,Flow609,16,0.3802631578947371,9
6,2,Flow609,17,0.41359649122806985,9
6,2,Flow609,18,0.5320023600048589,9
6,2,Flow609,19,0.6821862348178136,9
6,2,Flow609,20,2.326923076923077,9
6,2,Flow609,21,0.2435897435897436,9
6,2,Flow609,22,0.23134540897698752,9
6,2,Flow609,23,0.21666511319621318,9
6,2,Flow609,24,0.21666511319621318,9
7,2,Flow609,1,5.0,9
7,2,Flow609,2,2.5394736842105265,9
7,2,Flow609,3,0.6135477582846005,9
7,2,Flow609,4,0.35727029438001834,9
7,2,Flow609,5,0.25653011766658285,9
7,2,Flow609,6,0.25653011766658285,9
7,2,Flow609,7,0.48446327683615786,9
7,2,Flow609,8,0.48446327683615786,9
7,2,Flow609,9,0.18294790005316353,9
7,2,Flow609,10,0.18518518518518512,9
7,2,Flow609,11,0.18518518518518512,9
7,2,Flow609,12,0.1527257594673328,9
7,2,Flow609,13,0.15272575946733236,9
7,2,Flow609,14,0.15272575946733236,9
7,2,Flow609,15,0.18518518518518512,9
7,2,Flow609,16,0.18518518518518512,9
7,2,Flow609,17,0.10470797246280261,9
7,2,Flow609,18,0.10470797246280261,9
7,2,Flow609,19,0.1499999999999999,9
7,2,Flow609,20,0.25806451612903203,9
7,2,Flow609,21,0.09321357285429155,9
7,2,Flow609,22,0.4255544843909729,9
7,2,Flow609,23,0.34296135587660603,9
7,2,Flow609,24,0.3548199963794749,9
8,2,Flow609,1,5.0,9
8,2,Flow609,2,5.0,9
8,2,Flow609,3,0.6195263897250651,9
8,2,Flow609,4,0.4116161616161613,9
8,2,Flow609,5,0.331435687600071,9
8,2,Flow609,6,0.331435687600071,9
8,2,Flow609,7,0.40777882649048314,9
8,2,Flow609,8,0.6256015902908558,9
8,2,Flow609,9,0.2898322851153039,9
8,2,Flow609,10,0.2735908488063661,9
8,2,Flow609,11,0.34659567901234567,9
8,2,Flow609,12,0.34659567901234567,9
8,2,Flow609,13,0.34659567901234567,9
8,2,Flow609,14,0.2703437040151355,9
8,2,Flow609,15,0.2650657894736843,9
8,2,Flow609,16,0.24723923249642787,9
8,2,Flow609,17,0.23997690855276566,9
8,2,Flow609,18,0.23997690855276566,9
8,2,Flow609,19,0.3039241484591628,9
8,2,Flow609,20,0.3482950117682615,9
8,2,Flow609,21,0.2524303221441353,9
8,2,Flow609,22,0.2524303221441353,9
8,2,Flow609,23,0.07356682385088131,9
8,2,Flow609,24,0.07356682385088131,9
9,3,Flow609,1,5.0,9
9,3,Flow609,2,5.0,9
9,3,Flow609,3,0.13809523809523805,9
9,3,Flow609,4,0.1166666666666667,9
9,3,Flow609,5,0.1166666666666667,9
9,3,Flow609,6,0.12916666666666687,9
9,3,Flow609,7,0.26981132075471725,9
9,3,Flow609,8,0.3702290076335877,9
9,3,Flow609,9,0.3702290076335881,9
9,3,Flow609,10,0.6617647058823533,9
9,3,Flow609,11,0.6962474645030423,9
9,3,Flow609,12,0.8562091503267979,9
9,3,Flow609,13,0.6962474645030423,9
9,3,Flow609,14,0.1772869147659062,9
9,3,Flow609,15,0.22795518207282894,9
9,3,Flow609,16,0.19170475207626891,9
9,3,Flow609,17,0.19170475207626891,9
9,3,Flow609,18,0.3774509803921573,9
9,3,Flow609,19,0.3774509803921573,9
9,3,Flow609,20,1.3058285008591066,9
9,3,Flow609,21,0.24574829931972797,9
9,3,Flow609,22,0.14672303893047856,9
9,3,Flow609,23,0.14672303893047856,9
9,3,Flow609,24,0.14672303893047856,9
10,3,Flow609,1,5.0,9
10,3,Flow609,2,1.7400000000000002,9
10,3,Flow609,3,0.13201949565585913,9
10,3,Flow609,4,0.39518900343642605,9
10,3,Flow609,5,0.1705513222770061,9
10,3,Flow609,6,0.224318658280922,9
10,3,Flow609,7,0.582299054373522,9
10,3,Flow609,8,0.4896946564885498,9
10,3,Flow609,9,0.4896946564885498,9
10,3,Flow609,10,0.4896946564885498,9
10,3,Flow609,11,0.4490719952102977,9
10,3,Flow609,12,0.3666666666666667,9
10,3,Flow609,13,0.4490719952102977,9
10,3,Flow609,14,0.9984562607204113,9
10,3,Flow609,15,0.9984562607204113,9
10,3,Flow609,16,0.19018489865749233,9
10,3,Flow609,17,0.19018489865749233,9
10,3,Flow609,18,0.19018489865749233,9
10,3,Flow609,19,0.19018489865749233,9
10,3,Flow609,20,0.9104390681003585,9
10,3,Flow609,21,0.9572044094693024,9
10,3,Flow609,22,0.9798768939393945,9
10,3,Flow609,23,0.9798768939393945,9
